MES,ANYO,IDSEC,ORDEN_VIAJE,ORDEN_REP,CCAADEST,PROVDEST,PAISDEST,DESTESP,MOTIV,TIPOVIAJ,NPERNOC,NPERNOC_CORR,VIAJA_SOLO,VIAJA_PAREJA,VIAJA_HIJOS,VIAJA_OTROSFAMILIARES,VIAJA_AMIGOS,VIAJA_COMPTRABAJO,ALOJAPRIN,NESTR_PPAL,TRANSPRIN,LOW_COST,AVE,PAQUETE,PAQ_TRANSP,PAQ_ALOJA,PAQ_COMBEB,PAQ_ACT,BLOQUE_ETAPAS,IMPU_PARCIAL,PAGO_ALOJA,PAGO_TRANS,PAGO_MANUT,GASTO_PAQ,GASTOFI_PAQ,GASTO_ALOJA,GASTOFI_ALOJA,GASTO_TRANS,GASTOFI_TRANS,GASTO_BAREST,GASTOFI_BAREST,GASTO_ACT,GASTOFI_ACT,GASTO_BIENDUR,GASTOFI_BIENDUR,GASTO_RESTO,GASTOFI_RESTO,GASTOFI_TOTAL,ACTI_GOLF,ACTI_DEPOR,ACTI_NAVEGA,ACTI_OTROSNAUTICOS,ACTI_CAZA,ACTI_SENDER,ACTI_AVENTURA,ACTI_CABALLO,ACTI_OTROSDEPORTES,ACTI_ESPECDEPOR,ACTI_VISITASCULTU,ACTI_ESPECULTU,ACTI_OTRASCULTU,ACTI_CIUDADES,ACTI_RURALES,ACTI_TEMATICOS,ACTI_RELAX,ACTI_JUEGOS,ACTI_GASTRO,ACTI_DIVER,ACTI_RELIGION,ACTI_CONGRESOS,ACTI_AREASNATU,ACTI_PLAYA,ACTI_FAMILIA,ACTI_COMPRAS,GRADO_SATISF,FIDELIDAD_DEST,MIEMV,MIEMV_15MAS,MIEMV_15MENOS,SEXO,EDAD,CCAA_RESIDENCIA,TAMAMU,URBA,PAISNAC,NACION,PAISNACIO,ECIVIL,CONV,NIVELEST,RELAECON,MH,INGR_HOG,CORR15_VT,FACTORVI_15MAS,FACTORVI_TOT,FACTORGAS_TOT
02,2015,06513,01,05,17,26,108,1,17,06,3,3,,,,,,,03,,05,,,,,,,,6,6,2,2,2,,0,1,"120,6",1,"27,1",6,0,6,0,6,0,6,0,"147,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,028,15,5,2,1,1,1,1,3,4,1,3,9,1,"978,470437","978,470437","978,470437"
02,2015,06514,01,01,00,00,001,6,08,10,24,24,0,0,1,0,0,0,11,,01,6,,6,,,,,6,6,,,,6,0,6,0,1,"246,22",6,0,6,0,6,0,1,"339,06","585,28",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,4,2,2,1,029,04,3,2,2,2,2,2,1,1,1,4,3,"2,591148","9026,625087","23389,321541","16207,973314"
02,2015,06524,01,02,04,07,108,1,15,02,1,1,0,1,1,1,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"7,39",1,"16,93",6,0,6,0,6,0,"24,32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,2,057,04,3,2,1,1,1,2,1,3,2,4,3,"1,530383","1797,679859","2751,138695","2274,409277"
02,2015,06525,01,01,00,00,001,6,02,02,2,2,0,1,0,0,0,0,01,4,05,,,6,,,,,6,6,,,,6,0,1,"87,02",6,0,1,"69,34",6,0,6,0,1,"48,85","205,21",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,08,6,1,1,0,2,033,07,5,3,1,1,1,1,3,4,1,1,2,1,"1827,587186","1827,587186","1827,587186"
02,2015,06528,01,01,08,19,108,1,08,02,2,2,0,0,0,0,1,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"22,85",6,0,6,0,6,0,1,"35,1","57,95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,1,033,08,2,1,1,1,1,1,3,4,1,3,4,1,"2334,42155","2334,42155","2334,42155"
02,2015,06534,01,01,07,37,108,1,03,02,2,2,0,1,1,1,0,0,05,,05,,,6,,,,,6,6,,,,6,0,1,"60,06",1,"36,57",1,"56,12",6,0,6,0,1,"71,05","223,8",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,09,6,3,2,1,2,038,11,1,1,1,1,1,2,1,4,1,3,6,"1,618477","1527,958423","2472,965565","2000,461994"
02,2015,06536,01,04,02,22,108,1,05,10,3,3,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"14,01",1,"33,86",6,0,6,0,1,"39,35","87,22",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09,1,4,2,2,2,039,15,4,2,1,1,1,2,1,4,1,4,5,"2,117964","428,668499","907,904448","668,286473"
02,2015,06544,01,01,02,22,108,1,05,10,3,3,0,1,1,0,0,0,10,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"27,22",6,0,1,"39,45",6,0,1,"11,84","78,51",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,09,1,4,2,2,2,049,02,2,2,1,1,1,2,1,4,1,4,4,"2,38709","503,631994","1202,214896","852,923445"
02,2015,06545,01,01,14,30,108,1,08,10,6,6,0,0,0,1,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"136,43",6,0,6,0,6,0,1,"70,26","206,69",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,,2,2,0,2,054,06,1,1,1,1,1,2,1,3,1,3,2,1,"757,099661","757,099661","757,099661"
02,2015,06547,02,01,08,19,108,1,08,10,2,2,0,1,0,0,0,0,11,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"5,26",1,"27,58",6,0,6,0,1,"11,72","44,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,034,13,5,3,2,2,2,5,2,4,2,2,2,1,"2612,718033","2612,718033","2612,718033"
02,2015,06558,01,01,14,30,108,1,17,06,3,3,,,,,,,10,,05,,,,,,,,6,6,2,2,2,,0,6,0,1,"16,24",6,0,6,0,6,0,1,"36,62","52,86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,053,14,4,2,1,1,1,3,3,4,1,1,4,1,"897,873809","897,873809","897,873809"
02,2015,06562,01,01,08,02,108,1,07,02,2,2,0,1,0,0,0,0,10,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"29,68",6,0,6,0,6,0,6,0,"29,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,064,08,1,1,1,1,1,2,1,2,1,2,1,1,"1207,690754","1207,690754","1207,690754"
02,2015,06565,02,02,13,28,108,1,08,02,2,2,0,0,1,0,0,0,11,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"38,44",1,"56,89",6,0,6,0,6,0,"95,33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,045,11,5,3,1,1,1,5,3,4,1,2,2,"2,236954","323,251461","723,098648","523,175054"
02,2015,06570,01,01,04,07,108,1,01,10,7,7,0,0,0,0,1,0,01,3,01,8,,1,1,1,1,6,6,6,,,,1,"273,29",6,0,6,0,1,"206,76",1,"98,71",6,0,6,0,"578,76",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,08,1,1,1,0,2,063,16,5,2,1,1,1,1,3,3,3,1,2,1,"1012,379248","1012,379248","1012,379248"
02,2015,06571,01,01,08,45,108,1,07,02,1,1,0,0,0,1,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"12,18",1,"18,72",6,0,6,0,1,"10,92","41,82",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,09,1,4,3,1,1,050,13,1,1,1,1,1,2,1,3,1,4,3,"1,452241","7127,055951","10350,202861","8738,629406"
02,2015,06573,02,02,01,18,108,1,18,03,2,2,1,0,0,0,0,0,01,3,05,,,6,,,,,6,1,1,1,1,6,0,1,"49,98",1,"22,17",1,"51,52",1,"11,23",6,0,1,"13,4","148,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,038,01,3,2,2,1,1,1,3,4,1,2,3,1,"714,386159","714,386159","714,386159"
02,2015,06575,01,02,07,37,108,1,08,02,1,1,0,0,0,1,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"16,7",1,"19,37",6,0,6,0,1,"8,23","44,3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,3,2,1,2,045,11,2,1,1,1,1,2,1,4,1,3,5,"1,618477","448,049119","725,157194","586,603157"
02,2015,06578,01,05,12,36,108,1,08,02,1,1,0,0,0,1,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"8,28",6,0,6,0,6,0,1,"9,23","17,51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,3,3,0,2,015,12,3,3,1,1,1,1,3,,,3,3,1,"4037,753693","4037,753693","4037,753693"
02,2015,06580,01,02,01,41,108,1,08,02,2,2,0,0,0,1,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"16,19",1,"36,81",6,0,6,0,1,"13,2","66,2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,,4,2,2,1,039,01,3,3,1,1,1,2,1,4,1,4,5,"2,440765","1743,162255","4254,649422","2998,905839"
02,2015,06582,01,01,00,00,001,6,02,02,2,2,0,0,0,0,1,0,01,8,01,1,,6,,,,,6,6,,,,6,0,1,"90,02",1,"87,56",1,"145,13",6,0,6,0,1,"61,6","384,31",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1,1,0,2,050,16,2,1,1,1,1,2,1,3,4,4,4,1,"4349,132791","4349,132791","4349,132791"
02,2015,06586,02,01,10,46,108,1,02,10,3,3,0,1,1,0,0,0,02,,01,1,,6,,,,,6,6,,,,6,0,1,"92,24",1,"47,32",1,"124,44",1,"64,72",6,0,6,0,"328,72",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,09,1,4,2,2,2,046,04,3,2,1,1,1,2,1,4,1,4,4,"2,591148","606,539561","1571,63377","1089,086665"
02,2015,06588,01,01,09,08,108,1,02,10,4,4,1,0,0,0,0,0,02,,01,1,,6,,,,,6,6,,,,6,0,1,"158,2",1,"131,26",1,"199,87",1,"66,01",6,0,6,0,"555,34",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,09,6,1,1,0,2,064,03,1,1,1,1,1,3,3,4,4,2,1,1,"915,759907","915,759907","915,759907"
02,2015,06598,01,01,01,29,108,1,17,06,4,4,,,,,,,03,,05,,,,,,,,6,6,1,1,1,,0,1,"684,31",1,"195,54",1,"468,52",6,0,6,0,6,0,"1348,37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,041,01,4,3,1,1,1,2,1,3,1,3,1,1,"1912,05261","1912,05261","1912,05261"
02,2015,06604,02,01,01,18,108,1,18,03,4,4,0,0,0,0,0,1,01,4,01,6,,6,,,,,6,6,1,1,1,6,0,1,"203,63",1,"136,23",6,0,6,0,6,0,6,0,"339,86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,052,13,1,1,1,1,1,1,3,4,1,1,5,1,"2511,670485","2511,670485","2511,670485"
02,2015,06618,01,01,10,12,108,1,08,02,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"24,12",1,"36,54",6,0,6,0,6,0,"60,66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,4,2,2,1,043,09,2,1,1,1,1,2,1,4,1,4,5,"2,427929","3970,105082","9639,133262","6804,619172"
02,2015,06625,02,01,16,20,108,1,02,02,3,3,0,1,0,0,0,0,01,3,05,,,6,,,,,6,6,,,,6,0,1,"68,55",1,"23,52",1,"74,62",1,"20,28",6,0,1,"23,93","210,9",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,10,1,2,2,0,2,033,15,3,3,2,3,2,2,1,3,1,4,4,1,"774,245482","774,245482","774,245482"
02,2015,06628,01,02,01,29,108,1,11,04,2,2,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"25,37",1,"46,34",6,0,6,0,6,0,"71,71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,034,01,3,2,1,1,1,1,3,4,2,1,1,1,"3810,560031","3810,560031","3810,560031"
02,2015,06637,01,02,01,18,108,1,07,02,2,2,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"16,39",1,"30,48",6,0,6,0,1,"16,4","63,27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,07,1,2,2,0,1,050,14,1,1,1,1,1,2,1,4,1,4,5,1,"2256,637596","2256,637596","2256,637596"
02,2015,06639,01,01,11,06,108,1,08,02,1,1,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"8,41",1,"29,26",6,0,6,0,6,0,"37,67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,1,048,11,4,2,1,1,1,5,3,4,2,1,1,1,"620,769771","620,769771","620,769771"
02,2015,06650,01,01,01,04,108,1,12,10,7,7,0,0,1,0,0,0,09,,05,,,6,,,,,6,6,,,,6,0,1,"202,37",1,"52,97",6,0,6,0,6,0,6,0,"255,34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,080,01,5,2,1,1,1,2,1,1,4,3,9,1,"2773,910369","2773,910369","2773,910369"
02,2015,06652,01,01,16,48,108,1,08,02,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"29,7",1,"38,54",6,0,6,0,6,0,"68,24",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,4,2,2,1,045,15,3,3,1,1,1,2,1,3,1,4,4,"2,117964","578,822148","1225,924471","902,373309"
02,2015,06654,01,03,13,28,108,1,18,03,2,2,1,0,0,0,0,0,01,3,10,,1,6,,,,,6,6,1,1,3,6,0,1,"58,06",1,"95,46",1,"54,03",6,0,6,0,6,0,"207,55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,044,18,2,1,1,1,1,2,1,4,1,4,5,1,"317,005448","317,005448","317,005448"
02,2015,06659,01,01,13,28,108,1,08,02,2,2,1,0,0,0,0,0,10,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"50,01",1,"143,43",6,0,6,0,1,75,"268,44",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,0,2,085,02,1,1,1,1,1,3,3,1,3,1,1,1,"1402,505817","1402,505817","1402,505817"
02,2015,06660,01,02,09,08,108,1,08,02,2,2,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"11,29",1,"23,52",6,0,6,0,1,"39,7","74,51",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,1,055,09,1,1,1,1,1,2,1,3,1,4,5,1,"7260,858035","7260,858035","7260,858035"
02,2015,06666,01,01,03,33,108,1,08,02,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"7,11",1,"26,36",1,"12,37",6,0,6,0,"45,84",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,4,2,2,1,045,03,4,3,1,1,1,1,2,4,1,4,3,"2,368603","1236,456499","2928,674573","2082,565536"
02,2015,06669,01,01,00,00,001,6,18,03,28,28,0,1,0,0,0,0,11,,05,,,6,,,,,1,6,2,2,2,6,0,1,"314,12",1,"471,34",1,"384,79",1,"105,48",6,0,1,"270,31","1546,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,058,10,5,3,2,2,2,2,1,4,1,3,4,1,"4432,369564","4432,369564","4432,369564"
02,2015,06675,01,01,00,00,001,6,16,03,5,5,0,0,0,0,0,1,01,5,01,6,,6,,,,,6,6,1,1,1,6,0,1,"142,49",1,"277,43",1,"200,58",6,0,6,0,6,0,"620,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,1,1,0,1,036,11,2,3,1,3,2,2,3,4,1,1,6,1,"1396,331226","1396,331226","1396,331226"
02,2015,06676,01,05,16,01,108,1,08,02,2,2,0,1,0,0,0,0,10,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"11,4",1,"25,61",6,0,6,0,1,"17,33","54,34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,2,040,17,1,1,1,1,1,2,1,4,1,2,2,1,"700,968862","700,968862","700,968862"
02,2015,06682,01,04,15,31,108,1,08,02,2,2,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"33,88",1,"50,15",6,0,6,0,1,"30,48","114,51",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,2,058,15,1,1,1,1,1,1,3,4,1,1,2,1,"234,772507","234,772507","234,772507"
02,2015,06683,01,02,12,15,108,1,08,02,2,2,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"14,75",1,"39,05",6,0,6,0,1,"14,09","67,89",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,1,1,0,2,057,12,1,1,1,1,1,3,3,4,1,1,3,1,"998,830211","998,830211","998,830211"
02,2015,06688,01,01,16,48,108,1,07,10,1,1,0,1,0,0,0,0,14,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"21,91",1,"16,18",6,0,6,0,6,0,"38,09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,037,17,5,3,1,1,1,2,1,2,1,4,3,1,"661,93818","661,93818","661,93818"
02,2015,06698,01,04,09,08,108,1,07,02,2,2,0,1,0,0,0,0,10,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"4,52",1,23,6,0,6,0,1,"13,29","40,81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,072,09,1,1,1,1,1,2,1,4,3,2,9,1,"2324,324393","2324,324393","2324,324393"
02,2015,06700,01,01,05,38,108,1,01,02,2,2,0,0,0,1,0,0,01,5,05,,,1,6,1,1,6,6,6,,,,1,"164,8",6,0,1,"12,85",1,"53,16",6,0,6,0,1,"47,73","278,54",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,08,6,1,1,0,2,041,05,1,1,2,3,2,1,3,4,1,1,1,1,"1246,189247","1246,189247","1246,189247"
02,2015,06701,01,02,16,20,108,1,08,02,2,2,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"40,69",6,0,6,0,6,0,6,0,"40,69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,1,057,15,5,3,1,1,1,4,3,4,1,1,2,1,"235,214358","235,214358","235,214358"
02,2015,06702,01,01,01,29,108,1,07,02,2,2,0,1,0,0,0,0,01,4,03,,,6,,,,,6,6,,,,6,0,1,"104,28",1,"56,34",1,"60,24",1,"38,45",6,0,6,0,"259,31",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,09,1,2,2,0,1,037,19,2,1,1,1,1,5,2,3,1,2,9,1,"222,246051","222,246051","222,246051"
02,2015,06704,02,01,09,08,108,1,02,02,1,1,0,0,0,0,1,0,01,4,10,,1,6,,,,,6,6,,,,6,0,1,"94,27",1,"101,61",1,"52,77",1,"29,82",6,0,6,0,"278,47",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,07,1,1,1,0,1,040,13,1,1,1,1,1,1,3,4,1,1,4,1,"2469,332221","2469,332221","2469,332221"
02,2015,06705,01,01,09,17,108,1,07,02,2,2,0,1,0,0,0,0,01,3,05,,,6,,,,,6,1,,,,6,0,1,"77,49",1,"14,49",1,"72,09",6,0,6,0,6,0,"164,07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,069,09,1,1,1,1,1,2,1,1,3,2,1,1,"8021,488641","8021,488641","8021,488641"
02,2015,06708,01,01,01,29,108,1,02,02,2,2,0,1,0,0,0,0,01,4,09,,,1,1,1,1,6,6,6,,,,1,"90,36",6,0,6,0,1,"62,46",1,"38,98",6,0,6,0,"191,8",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,2,2,0,1,055,01,1,1,1,1,1,2,1,2,1,2,2,1,"3322,229894","3322,229894","3322,229894"
02,2015,06710,01,02,05,38,108,1,01,02,2,2,1,0,0,0,0,0,11,,01,1,,6,,,,,6,6,,,,6,0,6,0,1,"132,8",1,"54,53",1,"19,31",6,0,1,"51,71","258,35",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,10,1,1,1,0,2,028,10,3,2,1,1,1,1,3,3,1,1,2,1,"1185,186205","1185,186205","1185,186205"
02,2015,06715,01,03,13,28,108,1,02,10,1,1,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"16,36",1,"30,99",6,0,6,0,6,0,"47,35",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,08,1,1,1,0,1,077,07,5,3,1,1,1,4,3,3,3,1,3,1,"527,152334","527,152334","527,152334"
02,2015,06720,01,01,15,31,108,1,12,10,3,3,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"14,88",1,"50,39",6,0,6,0,6,0,"65,27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,2,036,17,5,3,1,1,1,2,1,4,2,3,4,"1,585805","677,834974","1074,914091","876,374533"
02,2015,06722,01,01,01,18,108,1,08,02,2,2,0,1,0,0,0,0,01,4,05,,,6,,,,,6,6,,,,6,0,1,"53,56",1,"17,86",1,"78,18",6,0,6,0,1,"38,25","187,85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,2,061,01,1,1,1,1,1,2,1,4,1,2,6,1,"1381,719713","1381,719713","1381,719713"
02,2015,06723,01,01,12,27,108,1,15,10,5,5,0,0,0,1,0,0,14,,12,,,6,,,,,6,6,,,,6,0,6,0,1,"8,98",1,"24,43",6,0,6,0,6,0,"33,41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,2,079,12,4,2,1,1,1,2,1,1,3,5,2,1,"9511,876539","9511,876539","9511,876539"
02,2015,06725,01,01,02,50,108,1,12,10,1,1,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"16,96",1,"20,52",1,"13,32",6,0,6,0,"50,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,050,02,5,3,1,1,1,2,1,4,1,2,4,1,"367,263161","367,263161","367,263161"
02,2015,06739,01,01,13,28,108,1,02,02,2,2,0,0,0,1,0,0,01,3,10,,1,6,,,,,6,6,,,,6,0,1,"90,25",1,"67,12",1,"88,92",1,"63,16",6,0,6,0,"309,45",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,08,1,1,1,0,2,019,01,1,1,1,1,1,1,3,3,4,4,9,1,"5494,659319","5494,659319","5494,659319"
02,2015,06741,01,01,06,39,108,1,18,03,2,2,1,0,0,0,0,0,01,4,01,1,,6,,,,,6,1,1,1,1,6,0,1,"45,37",1,"77,49",1,"51,56",6,0,6,0,6,0,"174,42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,040,09,5,3,1,1,1,2,1,4,1,4,6,1,"2298,242826","2298,242826","2298,242826"
02,2015,06745,01,01,15,31,108,1,15,02,3,3,0,1,0,0,0,0,10,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"8,66",1,"24,53",6,0,6,0,1,"19,58","52,77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,068,15,3,2,1,1,1,2,1,2,3,2,3,1,"741,115511","741,115511","741,115511"
02,2015,06750,01,05,10,03,108,1,08,10,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"9,68",1,"29,43",1,"5,27",6,0,1,"7,23","51,61",0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,4,2,2,2,037,10,1,1,1,1,1,2,1,4,1,4,4,"2,538277","2661,607693","6755,89759","4708,752641"
02,2015,06753,02,01,10,03,108,1,05,02,1,1,0,0,0,0,1,0,01,4,08,,,6,,,,,6,6,,,,6,0,1,"61,76",1,"69,42",6,0,1,"40,01",6,0,1,"5,33","176,52",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,0,2,040,13,1,1,1,1,1,1,2,4,1,2,2,1,"4354,217058","4354,217058","4354,217058"
02,2015,06755,01,01,10,46,108,1,08,02,3,3,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"15,24",1,"53,4",6,0,6,0,1,29,"97,64",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,0,2,062,10,3,3,1,1,1,3,3,3,4,1,2,1,"835,925199","835,925199","835,925199"
02,2015,06763,01,01,06,39,108,1,15,02,1,1,0,1,0,0,0,0,01,3,05,,,6,,,,,6,6,,,,6,0,1,"43,16",1,"30,16",1,"33,53",6,0,6,0,6,0,"106,85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,046,15,5,2,1,1,1,2,1,4,1,4,5,1,"451,213431","451,213431","451,213431"
02,2015,06764,01,02,08,16,108,1,08,10,6,6,0,1,1,0,0,0,11,,05,,,6,,,,,1,6,,,,6,0,6,0,1,"37,98",1,"59,23",6,0,6,0,1,"42,54","139,75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,3,2,1,2,040,14,1,1,1,1,1,1,2,4,2,3,1,"1,60778","1144,752538","1840,510236","1492,631387"
02,2015,06770,01,01,07,24,108,1,07,02,1,1,0,1,0,1,0,0,11,,10,,6,6,,,,,6,1,,,,6,0,6,0,1,"50,24",1,"28,7",6,0,6,0,6,0,"78,94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,053,16,1,1,1,1,1,2,1,4,1,2,2,1,"1405,477945","1405,477945","1405,477945"
02,2015,06775,01,01,03,33,108,1,08,02,1,1,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"29,16",6,0,6,0,6,0,6,0,"29,16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,1,070,03,1,1,1,1,1,2,1,2,3,2,3,1,"911,844228","911,844228","911,844228"
