id,price,availability_365
3604624,85,319
7613262,50,72
3951095,100,362
945426,92,321
2715558,85,288
6311735,30,42
1569823,90,147
7921190,49,20
2281990,250,336
8225678,225,333
6583734,128,202
1619805,84,285
8616067,49,357
4323727,99,314
4955183,84,69
2715548,86,365
6233899,130,365
371342,135,352
4431338,,
1936134,119,360
8497163,80,0
3893853,140,347
2818072,84,323
8016967,50,14
804088,230,282
3147415,215,361
653865,77,365
762454,60,345
684707,65,60
2650655,150,203
1978626,64,193
116289,125,294
7482391,60,349
5269257,330,356
4482916,65,153
755350,112,364
755352,75,365
201116,90,249
6157551,180,321
7385563,65,348
702166,55,49
8333874,75,17
5680378,75,274
862863,68,361
5999280,65,163
7834355,10,362
953928,70,275
8353034,80,42
7590948,70,123
5205178,65,326
227928,76,353
3213515,89,336
4978586,45,139
857368,135,261
702090,55,359
8485842,65,10
6910346,100,286
8034908,95,349
2111965,65,154
7486262,82,365
7202,80,350
4594791,84,222
1416889,71,354
1204653,155,358
6834581,65,349
155859,60,224
450790,55,365
5734674,45,364
982395,215,342
7876570,89,356
196429,120,337
5414878,37,78
6128357,95,364
2667112,45,364
118777,45,337
2262841,70,139
2547672,65,315
433725,180,344
5720219,79,258
3851703,65,102
852056,45,365
5986989,70,21
5685535,100,364
2313496,120,90
4536398,45,331
6748247,95,91
8428910,125,0
4233718,110,350
262629,65,314
8381345,45,349
8118888,75,365
6333252,50,120
1623946,260,208
8238125,1500,2
8410577,200,0
8421131,250,359
8117850,30,266
4443536,150,365
4923371,95,292
8445816,200,365
7025219,60,72
8409791,175,365
251619,99,365
1896951,90,344
649982,65,365
251611,99,365
251615,99,365
6016640,70,356
649985,,
877512,100,365
2466942,99,290
4024085,60,123
223203,99,365
4663275,160,121
4025236,60,294
4025438,55,345
703757,65,365
6180256,75,365
5903535,35,356
5236689,47,359
8583164,115,4
7289907,150,14
1245292,97,357
4235605,119,339
3208870,68,344
6727661,80,82
5544727,95,291
4164633,125,365
2126878,125,87
3789633,55,302
3012625,200,365
4701977,160,311
992311,135,122
2776766,145,0
3686233,59,288
1948543,130,365
3310069,135,239
3817080,78,364
8247341,90,336
2897393,58,291
6700694,76,365
3796708,42,281
7918040,333,0
188807,55,285
3064960,50,334
5761901,58,200
3590202,51,290
754037,68,363
5794047,199,179
3662,75,365
6286387,76,353
5762674,71,163
5009416,90,336
8664473,60,49
832778,75,352
6699557,76,288
7758909,49,363
6291435,59,358
3726467,50,350
6323632,53,365
437005,70,351
7280999,41,359
5010302,65,365
3796906,45,285
5756520,56,215
3686,65,358
3567754,65,347
2526067,28,336
861661,1000,365
5195346,129,196
2526061,49,365
3057820,100,365
3939363,76,365
8014627,50,87
4046642,175,215
305783,80,300
8383378,117,358
3796942,40,338
575991,52,308
5543447,75,336
252300,100,335
151181,59,355
7616844,209,357
6851851,69,178
5271122,60,46
4039225,54,45
8447945,20,349
4034362,50,38
6525271,214,341
4092927,69,305
8418373,399,0
4750876,70,358
4461538,60,49
8017127,50,365
4097140,54,43
828136,85,365
3703555,65,300
7062828,75,276
6620488,45,365
886950,275,365
4064835,55,22
8030345,215,361
84476,80,322
6816543,50,305
6540006,89,88
7858922,105,342
3705712,105,138
1725435,20,355
7758626,79,365
7758082,59,351
5939372,190,294
4532668,98,288
952779,145,317
5457716,53,335
437362,275,274
7023900,120,55
7673943,90,365
7428569,100,9
2463169,90,83
8131734,100,345
2823443,100,311
661585,110,19
3021743,125,236
8190920,180,323
8305805,83,349
1388439,137,355
307287,100,363
4111069,135,0
4551147,398,335
3789313,150,336
6573484,100,348
8592259,100,14
5696377,325,287
8140930,90,0
6746916,270,342
4764483,70,6
8688457,350,30
7893901,195,129
4848114,105,308
958370,99,361
7706099,93,72
7087645,130,69
7361439,135,310
8025047,130,342
5495646,100,310
1667080,135,90
2523194,149,320
7110732,190,338
1613892,130,281
7438735,107,339
7717276,100,249
7327815,159,314
386546,179,332
4728736,138,308
8423818,140,341
4475295,150,46
4532653,150,341
8628658,70,360
2361802,150,337
4908997,120,361
1281015,125,308
7564295,100,307
2550527,230,335
2231106,94,290
748316,110,270
1919269,85,153
7309609,47,7
8115938,399,347
7896861,290,349
3811688,90,335
7309679,154,4
2875616,134,20
117240,85,347
8221108,129,333
982118,250,321
674940,179,338
2632859,115,0
3186210,89,277
8350335,95,364
453315,89,255
1550867,679,178
814655,150,349
240641,220,274
8391711,62,345
4164684,129,68
6800846,120,27
8318273,125,164
789898,125,330
5287327,120,344
7172949,55,328
5066722,59,275
7244403,95,330
4907627,79,289
6091385,85,341
3199232,285,93
5370128,70,330
6094211,100,301
6795052,72,324
4545885,89,30
8403475,75,0
6041652,2822,11
766006,85,360
6447899,189,365
6288146,,
1290893,118,294
266852,75,279
5132940,79,318
6476539,77,309
3190123,84,0
1165468,95,356
8483012,80,12
5288168,195,244
5559331,110,0
3790017,225,64
709828,325,365
4786526,250,123
3061574,95,333
8648582,75,348
1144756,225,154
5748668,80,352
4658436,137,136
2093954,98,257
5772930,149,336
4498370,250,294
4552932,150,288
4093665,168,140
7837425,59,278
3897111,80,0
7124780,80,73
2897706,126,292
538598,125,238
5718974,100,97
6644726,100,347
8065395,499,134
4277425,195,364
4462489,100,311
7080111,125,68
845033,145,255
16684,175,22
8667480,199,339
4974016,75,277
8225441,130,14
5522108,150,282
5874372,220,224
6844537,75,83
885473,115,338
6726404,119,353
867117,225,349
877329,125,306
4639513,124,303
3155230,95,357
8391832,59,359
1824864,149,275
6764653,99,106
7281163,95,274
7760490,126,300
7499000,64,47
1571126,299,324
7346489,35,309
2343987,50,292
1901631,179,178
4930445,70,238
6317209,125,182
3779790,180,362
2554274,79,320
55718,75,343
6551591,100,88
6975265,80,75
7020322,300,365
6208208,107,336
6937329,250,347
6937338,199,299
5503750,90,57
6162662,105,134
7051125,150,365
5879055,125,17
5267060,85,240
2309905,225,364
5575873,99,123
6601036,150,85
3102110,85,87
6472135,115,274
3105225,120,292
30022,35,65
5702153,79,328
7594542,40,231
5660850,149,68
3653847,115,331
7725273,105,325
5759200,58,14
1212239,250,347
7045976,125,0
5964678,95,365
5030785,180,340
6231539,156,365
2975445,135,0
3876576,95,351
6276856,145,136
5874431,120,358
5735479,160,236
834961,79,364
2384268,55,118
6504358,50,108
6077948,135,343
4652584,80,302
6165767,148,223
7842397,69,275
647080,300,328
7053237,85,61
8519618,58,361
6382918,110,90
6677846,40,55
1041751,55,219
878390,95,0
2098615,144,53
1631697,199,133
3802635,70,359
7038659,75,365
7349796,71,340
3303004,300,264
8570471,108,57
6268525,190,272
2683432,105,331
3172443,129,319
2689136,135,360
5163125,125,354
7692267,100,304
4976924,80,244
7460848,178,327
4677333,125,346
8118323,65,356
1103874,86,119
817191,55,263
8683692,114,327
7411768,165,49
5592077,70,309
5269442,90,300
5904073,89,352
6815426,80,358
6560666,105,102
3168102,90,336
8342833,70,352
1411975,135,327
1520425,180,362
4728917,160,285
7331633,149,336
3352998,249,295
5873642,149,359
4964336,64,69
2042255,149,4
6424894,90,117
8336708,150,0
7380470,179,349
5862637,159,291
4922023,220,352
4856299,117,262
7772529,84,30
8329316,105,350
3635751,175,361
6084064,175,365
7050177,75,365
5469762,234,334
7799684,80,85
7967982,129,321
1177438,194,140
1449453,75,360
2399406,80,50
5280527,225,339
8438803,125,362
3886521,300,115
4263520,130,306
7670764,56,35
8513713,105,0
7382997,245,52
2263105,95,295
107801,140,149
5111311,75,345
4805609,79,294
5867727,115,157
7602161,225,40
618497,229,277
2460367,250,364
8293644,40,18
3975893,150,335
6935575,129,346
1515971,225,300
8444659,300,360
7217535,95,22
5903003,125,62
8688286,185,29
4968471,90,32
3158019,198,332
3542880,120,289
697246,150,349
1401064,260,227
3585461,99,362
8667309,140,365
6465684,99,348
8456436,75,352
6723515,100,345
2665469,150,365
470501,89,244
5955389,115,339
4519835,165,321
4676139,108,281
2465623,165,124
6389926,45,91
7731695,119,346
7240396,85,61
5146779,93,225
3111977,108,153
6277334,126,324
8399067,75,344
3167626,100,335
8201028,82,56
4967210,100,13
4385621,110,317
1198461,149,320
7997956,149,0
7293467,125,0
5270621,105,331
8407608,91,69
7580779,209,339
60557,200,365
4604357,124,310
690877,99,347
3009435,109,226
7637915,149,342
4033472,146,335
3230666,190,147
6200586,145,71
2739243,185,26
4025393,140,279
5680210,130,204
3533920,149,0
108807,85,322
6066251,160,312
7161475,99,6
6018758,117,323
8337362,100,314
8206306,93,188
4060155,107,259
2119657,150,173
7714816,129,343
4356141,95,318
4339760,140,212
8313137,125,87
5806398,100,10
1030484,130,327
6151035,60,134
4701058,140,313
6108310,85,139
200515,118,343
2324977,139,346
3644326,115,277
8674236,89,344
7578455,189,346
6153179,90,0
4350950,70,326
353262,80,25
8086537,65,33
156804,125,272
8651941,199,342
7644702,115,37
8268664,125,90
3245284,168,350
1074427,75,365
5931303,150,152
5251410,84,356
1688139,75,354
2818677,163,72
2614015,95,334
437132,95,348
7341856,200,294
2344334,150,88
4916684,138,9
6686194,90,94
5203550,100,220
2459792,115,324
8133891,246,337
7579509,199,337
1197976,125,338
3139499,43,360
4188562,139,332
5835178,550,320
3645653,79,314
6093401,250,139
7715486,199,345
1789722,129,332
842413,99,275
6462136,128,111
4120340,210,147
6184481,119,72
6101774,95,139
392897,120,349
875697,90,275
3890476,115,275
32087,160,321
7896911,25,22
1646405,70,362
6152134,175,353
8552398,101,365
8151174,85,90
2274295,170,19
7713639,159,345
5386788,200,33
7910685,139,151
6431931,275,356
3280690,159,288
5395890,97,199
7698423,110,47
2551952,169,74
6626224,100,68
1641184,99,340
8437269,225,365
889302,80,362
5428765,110,358
6100509,95,158
5589,95,361
78487,159,80
3731400,150,365
2051534,90,73
7638670,101,365
8507052,149,365
3280572,89,245
8482540,60,349
3729451,99,273
2060564,125,338
1262298,120,220
5239084,180,337
6779201,115,299
5051005,109,360
3952390,399,365
8146744,185,87
62122,90,140
3584020,209,17
1904637,139,119
6042284,125,349
529077,165,273
5181619,108,324
1396950,120,318
7033228,150,80
181078,295,352
1798733,110,301
7361909,225,31
7820672,55,349
8445511,119,217
546226,78,275
4052470,139,288
2120799,85,159
1578513,82,326
2479488,160,209
2028490,100,92
4133846,125,275
4637962,130,263
1127551,150,292
6984846,90,89
1979544,80,47
6527288,105,317
3610473,125,260
2430174,85,313
1578240,275,310
2053406,79,33
9097,45,350
7206214,80,325
4060825,60,280
8444125,125,61
7841798,170,24
2032214,102,283
7744193,120,328
6923607,115,339
6152216,117,0
3645740,125,76
8388704,199,10
6938730,60,77
4251764,85,60
1778080,135,359
4268485,99,328
5890528,150,357
6324719,85,39
1229312,125,0
7259166,83,65
8454171,275,335
6971582,70,352
5893473,99,154
8339665,72,23
8126682,110,7
16641,165,335
8632421,159,243
1876238,89,237
7563728,99,5
4216574,130,284
5954547,225,341
2598841,150,337
3516422,125,354
1212308,100,350
4922861,225,126
2439661,105,225
8307772,,
5690193,105,325
1382087,51,309
4544765,168,154
1979608,110,238
29880,209,364
8336265,100,301
6845244,102,275
4404001,200,320
4557072,75,1
7309474,127,55
1058465,180,153
7915150,200,361
3951862,120,52
7763077,50,31
4985826,80,290
7438473,75,48
794213,135,353
1854624,120,0
5316714,120,208
8151144,89,90
854191,185,351
4283,160,328
7819426,189,340
4165070,99,25
62119,72,217
4502157,125,268
7221056,150,348
831770,155,238
3850599,150,349
5734753,80,169
2909289,110,69
6128516,130,0
1936730,99,0
5123810,68,326
6026137,80,244
5530708,200,199
6056763,75,360
4573504,99,148
4639054,70,3
5458491,85,115
6327528,115,120
4204367,80,348
6557100,40,365
7966401,47,362
6066863,149,315
4658202,95,134
3550629,110,301
5888981,139,352
4766818,150,346
3643257,50,105
3627430,134,332
3816460,25,344
8227337,28,321
6799380,90,86
7053352,90,107
4803261,65,2
1802657,89,343
5833140,85,173
4948442,100,69
4121052,85,73
7971320,50,341
5558358,88,45
5432751,109,234
8488370,275,0
3359272,290,316
5252184,175,344
7499813,117,319
8372471,350,14
164069,89,337
4821459,50,337
6218640,150,355
1672101,90,365
3924904,199,300
1934294,104,340
2425835,115,245
7472247,75,47
2278544,112,336
2319568,149,334
1213652,200,365
2458869,120,298
4645142,200,287
188708,209,336
4637258,70,365
279120,120,365
6793555,150,274
8635192,95,361
3876165,110,343
3155265,122,233
6989135,60,296
8439137,650,365
6899075,60,11
1306928,125,365
427825,149,291
3859851,140,55
5004609,168,355
2360809,189,247
1894440,75,124
198761,82,300
2238106,179,286
566968,72,353
4884217,95,136
1042244,145,365
667954,60,304
8267624,60,10
632735,70,365
2042321,75,356
8292839,60,0
5826573,135,355
8169513,56,365
198685,65,291
2091153,75,273
7563422,98,47
6974224,65,348
8497939,500,0
2730283,89,311
8341841,300,287
4622711,249,213
7309889,60,55
3861099,79,337
8309960,60,342
3394747,89,77
5401855,55,13
4549908,75,299
8366149,100,296
4803515,400,5
7574007,60,362
1166310,75,353
4730124,65,340
5172241,165,343
6523994,115,290
5803297,85,338
5535629,60,69
8285534,2000,0
413053,90,355
8405653,150,277
3943,89,62
5126134,250,357
4287926,89,314
2289096,90,295
4730309,110,350
8015316,100,90
8651417,80,349
6884877,100,91
6966923,500,76
4050602,400,364
5082818,285,340
5803727,110,339
4476628,99,258
1076957,125,216
8212191,55,231
2715961,120,33
7278916,130,365
6885122,71,346
8384292,250,0
8555870,80,21
7950417,105,345
3322512,99,160
5862075,75,343
2974412,146,50
4362610,99,88
4520,60,115
7002183,90,322
7852465,125,300
78264,80,346
4865538,68,345
4887569,155,365
775246,105,275
6177535,79,309
7385615,124,340
3568159,99,305
561697,140,335
979730,100,364
8524607,140,365
855065,75,297
7689063,400,35
5911966,375,159
3208642,129,344
5666253,79,357
2943239,68,353
234431,79,275
4967,99,365
8131707,75,4
4715654,105,267
1210232,80,165
6879092,95,314
6133629,225,349
685309,85,325
6100283,70,19
2365726,69,305
7649299,79,334
5082689,95,64
8132910,95,328
1718584,450,353
7838012,500,0
7952701,118,303
8133516,195,22
4414353,99,90
3826771,130,341
6142571,165,355
825969,350,15
6560442,129,365
4994165,78,178
8453378,900,0
7208196,249,334
8625421,125,365
6331663,199,58
826087,130,76
7420697,75,353
4545319,125,275
6093919,140,349
2014332,50,365
4275780,150,356
6143706,150,357
3964658,115,309
6438059,45,112
8428743,40,26
7159001,749,299
7109507,150,68
6504334,120,365
6492476,115,307
7342013,215,55
6192598,250,141
8404684,480,0
3423746,160,117
7921171,119,349
8388422,398,0
6766418,79,58
8224677,62,358
7970775,120,6
6701026,60,115
5521395,100,41
1814851,68,164
5361229,95,280
5278479,399,323
6627277,125,65
2141766,95,145
331645,69,363
8541562,75,355
8125927,50,346
5820410,200,364
5911444,88,154
7896593,100,346
8125915,75,349
6118082,95,59
4946614,110,359
7388127,80,90
2896095,120,5
1186117,120,365
7886888,65,0
3897112,175,361
7264025,85,48
6731542,90,345
825284,125,0
4120125,95,362
3969267,300,335
4255171,110,352
5918615,249,358
4001087,200,365
7482775,90,365
4247114,64,340
8628262,200,84
8054815,130,11
7686088,65,300
6289049,128,124
8398495,79,365
1159439,95,156
5014903,129,352
6902964,110,89
4830144,85,62
6247860,85,344
5881837,90,65
5569578,120,119
5958252,100,354
8536780,150,1
5440112,110,324
4645274,150,287
6404784,72,114
3494073,88,172
6049863,110,326
4194598,100,335
8209601,100,3
4531035,150,293
3456779,110,80
304188,55,334
954211,200,40
8372234,245,365
1237045,49,272
426036,140,364
8390904,500,0
7785267,109,340
5048947,70,360
8088797,75,10
7380142,85,52
6310981,120,117
1552461,70,281
1528509,199,301
1037028,299,346
5690120,130,174
7770824,110,356
2257488,217,337
3053021,345,365
8328042,59,363
2464607,75,301
5865318,165,41
2153587,138,341
2645340,68,333
3186655,95,273
6447093,114,112
7048847,115,70
6089682,90,348
7982044,90,17
4066282,150,347
1183276,90,80
3157261,120,29
598629,85,61
8342535,30,15
4738092,95,118
5775881,60,0
5049624,85,185
7916840,50,344
5614895,120,248
3757962,140,268
1510726,299,365
7744854,85,310
2092403,175,343
8424836,165,330
2215303,54,28
6300619,49,259
4129767,129,5
1123343,110,274
3991069,150,272
722114,119,322
4137248,55,147
3827715,168,285
7292943,55,56
6870703,90,67
512086,105,298
5902707,,
,-7.703.082.208.544.420,0.36
3563677,85,340
6220027,120,280
2318183,104,327
723716,90,223
2575129,97,303
8383325,130,365
3311417,100,29
7351020,85,356
7784761,89,15
3230027,129,5
7547263,90,89
936467,67,313
5909022,89,342
5974591,63,335
6261332,65,189
8350826,120,1
3192,85,365
3026050,99,209
5969134,250,149
3681488,425,362
6040810,65,363
4082293,59,237
7760576,175,25
8153813,49,365
7867265,69,272
4508561,171,358
7621562,209,330
7245202,70,18
4157327,94,171
4370337,25,322
1045438,60,260
7302614,,
6401526,136,110
5819907,90,237
5844497,95,348
8482324,750,0
4517403,95,0
6950559,80,9
4710533,101,23
5800846,90,82
451854,40,345
4468461,124,154
8130859,75,80
4296274,70,361
3095149,85,351
7871516,70,362
4532829,109,309
6896225,98,80
147559,280,76
1048696,80,153
7413888,65,50
669077,65,310
882720,152,26
3455033,125,336
2201654,94,316
1284169,135,276
2333211,220,286
3082650,125,301
5774184,125,330
4774826,135,298
957387,143,335
2643773,149,365
1225896,100,7
7459476,115,301
5558709,100,182
4610513,148,365
1268184,90,49
793170,103,333
5929572,85,208
1210979,80,343
1997443,100,355
3907357,75,271
163115,250,332
3186601,115,283
5126873,48,365
7543598,120,301
760626,117,354
1792843,145,272
5127184,148,295
1628675,600,287
8551461,53,8
4733998,199,13
7157814,60,65
8322171,145,353
8355384,99,352
6250041,150,127
7581624,65,357
7142999,119,333
4652666,145,281
7724707,80,32
3489472,125,287
8289998,75,162
1474277,100,185
4758676,125,345
6986958,75,292
867571,90,273
5847593,115,332
581231,75,336
8322182,225,351
6273161,45,125
2692024,125,351
8256885,200,347
519587,90,342
8320383,40,357
4565955,258,361
4988597,65,243
8388086,49,349
76186,450,359
883653,325,238
8072054,150,334
7304678,50,323
7592092,56,63
6151170,178,357
1446230,129,290
4708608,120,238
6782456,80,99
1732465,99,182
3248125,100,296
5952733,135,0
3771,125,0
8337838,55,72
7819250,,
5240901,99,217
867394,85,91
6371767,155,319
8373029,95,88
4965177,70,76
3147049,225,317
6103261,105,336
7562544,70,28
6120759,315,136
3806750,110,313
4374832,99,66
7577929,105,335
5812279,125,149
1212755,200,133
7482982,100,12
879378,119,365
1484223,220,347
3744387,75,245
3760789,160,362
8882,118,332
5767914,108,365
5782319,75,300
7513481,59,272
4967318,82,300
5007164,550,363
3802539,120,325
722397,110,3
8340985,300,313
7562798,85,41
6391427,279,115
5834313,180,96
1549929,279,89
2500661,65,60
4490898,190,129
837236,181,350
891852,125,356
4744922,93,98
1525484,100,365
26409,99,347
2336594,120,365
1047873,109,99
6485666,100,0
5933022,100,350
6391780,99,115
6850540,140,83
1036591,154,32
3993910,70,0
2593088,98,349
6729482,90,353
3651870,100,62
4468742,60,275
5525529,130,320
4427831,105,356
8499319,600,361
782970,250,275
8385169,75,358
2134738,99,11
6334601,499,294
5856530,110,296
7819406,69,346
1020108,85,182
4986881,85,127
3731682,150,365
8581470,595,306
8401270,160,80
2077043,145,338
889232,100,314
1692063,115,1
4293361,89,356
6222260,76,125
2134462,70,190
815571,329,351
881698,100,365
5171563,100,347
2191886,100,364
2257433,149,350
4786272,89,357
5780038,119,306
2192222,100,364
1577818,109,36
316269,100,361
8353107,85,294
2544993,90,0
3757436,100,363
8353193,105,365
1488282,129,96
6551022,150,104
3625881,110,358
8614852,60,364
3019751,130,322
4180138,120,349
7427192,85,331
873603,110,281
7967888,60,18
2217136,72,358
6870879,99,350
8320890,120,0
6436732,95,317
3787732,60,283
956313,100,301
6625187,60,99
8189864,60,5
6870231,150,88
1287037,119,337
7032369,199,75
820108,139,309
8311693,50,363
8336988,175,13
6018665,85,363
7706238,45,34
7274483,95,59
6051494,115,321
4296230,75,0
669941,120,338
7633170,119,339
2259215,209,343
5985967,96,127
4252321,139,273
251640,65,275
3200775,190,357
3757837,85,300
8132379,90,44
505617,80,326
1185566,325,0
5904344,89,358
4519926,66,298
8419348,145,317
6554674,54,272
1328195,165,349
6209704,225,130
8274090,399,11
4325560,179,90
32955,35,365
1876163,80,88
1868037,85,0
2786134,100,348
3175218,109,321
8283006,150,356
1024905,129,365
7742346,75,340
1090501,89,336
2874685,99,52
8035648,160,341
6467467,175,343
2538828,120,362
5954909,95,152
8404345,109,298
286083,189,361
6004138,200,365
6143406,31,19
4555168,80,321
4694932,100,267
3120624,110,67
2514466,90,88
4988452,50,243
2342445,120,365
8257077,75,349
7257920,100,101
8470348,54,87
6403405,50,113
8521055,100,0
8257637,80,7
852913,300,365
67483,109,319
4227430,55,347
7579872,92,41
7132136,98,279
7983141,60,52
8667110,95,36
8349389,125,305
6957253,200,0
1284193,125,214
6740080,150,337
6355076,49,119
8616083,135,365
6748312,250,365
7821473,87,59
6912189,75,349
5413059,101,358
6461833,267,123
2546015,175,356
6625673,175,336
3742100,105,31
5030319,115,329
4555193,144,335
2117396,90,115
5022161,155,359
7324108,125,329
66004,119,67
883832,105,42
8420099,87,362
5113688,50,236
837470,79,325
7718761,46,32
7694188,109,301
837491,499,365
2468252,100,335
8300958,175,313
4303297,130,365
6899644,90,126
2189251,55,301
6389609,65,354
5966834,87,150
2481127,80,326
7921362,149,347
56981,105,349
56976,95,341
2399489,75,365
2906774,115,273
6071405,150,336
5503977,105,363
949196,85,71
4741982,125,248
8444298,500,0
4408378,209,292
5560667,295,354
4634946,64,143
7001852,134,74
7788831,104,363
1422933,95,365
8672811,85,365
7345377,109,361
2282722,95,326
6387638,195,356
2138541,99,353
3487589,70,273
784186,249,335
4439236,111,361
1124892,65,365
2086403,395,324
7688271,65,34
7074187,126,33
8424897,90,294
2051506,120,60
4820389,70,266
7286062,126,57
8065191,65,38
4885488,139,244
7089750,80,68
2336948,115,365
1157119,65,25
7023027,120,330
8318020,89,357
3925750,80,346
6317776,300,313
1484387,105,335
3167878,115,365
4531117,140,143
4847104,50,264
2768844,90,271
56977,140,315
3718761,110,331
6061140,199,308
5969705,85,148
6483096,110,108
7679092,125,352
7645757,95,30
1854004,99,354
4631075,129,6
7743874,65,348
6515561,115,105
4621062,149,131
3760712,135,360
1761677,325,7
8126524,100,349
6414342,79,114
4355133,95,349
8426333,200,365
8352200,375,89
889179,75,332
7245977,114,349
6968006,115,81
8311492,2000,0
1273717,200,348
864912,89,304
7950149,150,365
2494782,150,266
4558902,85,279
6317282,175,149
1041543,70,339
6538226,99,187
4301665,125,248
6268843,49,176
6645957,79,350
4516264,99,49
8402248,70,365
4535738,101,348
4624605,99,301
3575029,119,334
1467123,100,340
8326850,1400,0
7894993,175,365
4414853,220,66
8593444,60,358
6348926,91,48
8380906,160,336
8381377,110,357
2524166,75,102
6939862,65,33
8421685,500,0
7348546,100,63
7258691,79,302
7651993,80,324
7849229,55,319
2033421,65,354
7677423,70,150
8210016,185,3
1042102,75,153
3237702,85,293
4111432,130,297
1796268,84,0
8383335,45,310
10582,203,314
2520807,160,254
8211166,120,3
8564372,250,365
7901004,80,365
4386141,60,340
5821105,229,96
6673122,67,19
3912498,115,364
8147767,80,347
8064547,250,365
792273,72,354
7346509,175,365
7731205,55,59
6092977,60,358
3963063,65,326
2243396,105,275
3119991,98,344
7518723,155,45
5978763,84,336
2145532,95,147
5585693,89,275
6687817,65,331
900225,200,258
6429921,100,125
8248882,225,154
6209390,45,131
1875762,125,365
8211683,599,2
5585795,89,275
7853456,120,365
1248752,225,108
5904077,110,38
8210600,185,3
4082155,105,189
2404519,65,330
2114314,80,6
5104933,75,66
1542571,50,354
4872525,268,365
1845747,75,194
8309759,500,363
3812797,85,365
1839803,68,167
8320206,250,0
8090702,43,98
7528130,65,63
7913224,49,134
6187183,125,159
2606027,90,283
6885692,90,82
1311846,50,354
6724716,130,89
6739202,104,365
480584,155,362
6767319,60,61
5785715,89,165
4332910,130,353
8016095,55,14
4886946,100,238
6304222,155,93
8479494,2000,360
2847596,125,0
3912554,185,336
406435,148,349
3798527,100,62
8336555,40,365
14218,69,117
808830,99,329
4217054,50,29
3757769,175,338
7527394,150,44
7633902,79,345
4604242,900,294
3742207,65,342
3241136,150,365
3469159,170,333
3997435,90,355
985667,89,363
7912958,35,8
3604325,80,80
4652944,60,287
3186497,69,182
6377216,50,304
7801184,57,72
3852458,139,330
8288189,100,365
4655966,80,286
6957417,90,263
2361844,95,314
11785,113,131
7172400,80,64
8540466,450,365
8011859,100,270
2785501,115,365
12442,69,76
4605084,80,293
4841807,120,263
17131,69,241
2474798,99,85
853267,95,0
8324409,68,39
7310361,100,47
6859641,140,7
8068417,170,273
5577255,105,347
7509652,67,46
7967991,400,39
7818890,75,329
8506781,150,0
6434063,110,0
6236460,150,171
7214576,64,24
2806375,200,320
6066505,70,141
7850696,80,363
3674744,97,77
3137611,125,309
4538906,400,307
8327542,54,0
1646789,75,340
4558222,99,205
3146112,70,280
8495695,75,73
3385117,140,345
1279381,160,336
8422861,139,334
6555160,95,352
7620222,115,304
7563777,95,57
8391049,500,0
7919489,95,307
6359927,175,121
6327217,99,175
4486029,85,293
2454328,115,365
5229626,435,178
7368607,125,53
3870439,98,159
7598367,119,62
8499215,80,362
6983795,90,350
1880662,149,345
7235155,105,61
8286374,125,325
7885034,50,359
2060689,99,141
8410662,70,363
2959554,120,92
7997888,99,343
5240760,185,365
2537740,150,308
4776626,150,357
8688666,96,363
6625633,79,332
4790739,150,365
7756253,109,37
8625810,100,360
2932425,120,0
8568527,100,355
4341040,150,275
7102311,115,204
4393619,200,329
7614182,95,40
464177,205,349
5172287,100,118
8467205,99,62
6965929,104,204
3604214,89,238
6741707,125,31
5183981,115,178
6993463,185,287
7457015,85,59
6850415,99,97
4156199,125,365
4108099,66,330
6505871,150,106
8402121,69,364
2553179,250,284
1573965,350,345
1550414,440,178
7273523,100,157
6569449,169,316
8505959,120,335
5393414,190,69
2690487,120,345
4484805,85,257
6131772,170,364
7516582,250,326
3877036,129,296
6001758,289,347
1880860,75,351
7952028,250,347
2019877,159,4
1203797,165,220
8462303,205,276
8347485,65,342
597862,58,0
1582862,150,316
3016490,100,322
542144,140,335
8144338,60,299
8500817,80,125
7177757,109,355
1336920,130,342
2745958,109,353
4523651,499,149
3876473,85,38
2197591,125,312
4627958,90,214
4351658,160,335
6186712,150,344
5801793,175,338
2791050,80,306
4106108,239,79
5654438,375,338
7678383,500,365
1272280,90,305
2277705,115,137
1628033,285,337
7366633,,
6506289,,
6865295,140,343
1804790,125,337
4920183,295,322
6042975,90,144
6116718,175,364
4386376,170,238
570271,115,310
1570233,299,0
865732,2000,365
851813,130,116
2935432,500,61
4516496,121,340
4688522,94,131
7899801,85,82
867443,114,176
7965382,205,54
5910300,200,365
6212460,185,364
2247557,185,364
4631448,200,290
1625069,217,365
4859500,89,261
757283,125,206
7134183,134,335
6777868,46,142
2708624,200,340
4738113,350,68
8064332,175,365
5705067,125,213
4616068,159,309
5476272,140,273
4255687,175,364
5025784,95,336
4050343,109,268
1075426,253,297
7433674,100,120
93649,220,188
3624418,300,3
175581,135,352
1871347,70,117
1109640,150,310
4878010,65,300
7482762,295,61
8023867,110,289
5820228,160,175
7360343,130,343
1560567,245,323
409582,191,298
5535618,229,364
55313,150,304
7860331,75,344
7074398,150,89
1856121,125,318
373462,175,298
863853,129,307
3125615,115,325
2716032,115,124
6975970,120,142
6072414,295,13
2814727,100,103
8426302,220,318
8098656,350,3
7383487,230,344
5568967,180,254
7617236,375,331
2135973,95,140
4643145,135,287
6878432,175,360
1856775,150,350
6690084,165,88
7664962,118,56
8057780,130,12
4249206,125,318
7018113,265,339
8444140,125,356
1270729,235,200
3708613,149,336
6059738,220,142
7911161,500,21
79610,128,273
2217744,200,47
