id,name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,,
7020322,Cain Johnson Accommodations,Union Station, Stanton Park, Kingman Park,Entire home/apt,300,1,0,,365,,
6208208,Private Capitol Hill bedroom & bath,Union Station, Stanton Park, Kingman Park,Private room,107,1,4,0.85,336,,
6937329,H St Rowhouse,Union Station, Stanton Park, Kingman Park,Entire home/apt,250,1,0,,347,,
6937338,New Penthouse Flat ~ Walk 2 Mall!!,Union Station, Stanton Park, Kingman Park,Entire home/apt,199,3,9,3.00,299,,
5503750,NoMa comfy&private 1 BR w/own bath,Union Station, Stanton Park, Kingman Park,Private room,90,1,55,9.07,57,,
6162662,1 Bed w/Balcony, 1 Block to Metro.,Union Station, Stanton Park, Kingman Park,Entire home/apt,105,1,2,0.47,134,,
7051125,Home w/backyard near Union Station,Union Station, Stanton Park, Kingman Park,Entire home/apt,150,3,0,,365,,
5879055,Award Winning Hi Rise in NOMA,Union Station, Stanton Park, Kingman Park,Entire home/apt,125,2,4,1.32,17,,
5267060,Charming & Spacious Basement Apt.,Union Station, Stanton Park, Kingman Park,Entire home/apt,85,2,45,5.70,240,,
2309905,Art Gallery Apartment - Sleeps 6,Union Station, Stanton Park, Kingman Park,Entire home/apt,225,3,4,0.23,364,,
5575873,The Hill, H St, Eastern Market,Union Station, Stanton Park, Kingman Park,Private room,99,1,1,0.81,123,,
6601036,1 BR Rowe Home apt / Great Location,Union Station, Stanton Park, Kingman Park,Entire home/apt,150,1,1,0.33,85,,
3102110,Comfy Private 1BD Apt in the City,Union Station, Stanton Park, Kingman Park,Entire home/apt,85,2,71,4.60,87,,
6472135,Entire Cap Hill ground level unit,Union Station, Stanton Park, Kingman Park,Entire home/apt,115,2,9,2.06,274,,
3105225,Studio for the In and Outers  ,Union Station, Stanton Park, Kingman Park,Entire home/apt,120,1,16,1.24,292,,
30022,Sun Room 4 a Professional Female,Union Station, Stanton Park, Kingman Park,Private room,35,1,1,1,65,,
5702153,Feel-at-home space in H st corridor,Union Station, Stanton Park, Kingman Park,Private room,79,1,42,7.20,328,,
7594542,Cozy room near lively H St NE,Union Station, Stanton Park, Kingman Park,Private room,40,7,1,0.48,231,,
5660850,The Urban Cottage,Union Station, Stanton Park, Kingman Park,Entire home/apt,149,2,15,2.33,68,,
3653847,Cozy 1BR apt close to Metro,Union Station, Stanton Park, Kingman Park,Entire home/apt,115,1,37,2.58,331,,
7725273,Beautiful Apt in Historic Row House,Union Station, Stanton Park, Kingman Park,Entire home/apt,105,1,7,3.89,325,,
5759200,Futon & Sofa in Single-tenant Apt.,Union Station, Stanton Park, Kingman Park,Shared room,58,1,15,2.38,14,,
1212239,Charming Capitol Hill Row House ,Union Station, Stanton Park, Kingman Park,Entire home/apt,250,4,7,0.44,347,,
7045976,Union Station and H Street 1BD,Union Station, Stanton Park, Kingman Park,Entire home/apt,125,2,2,2,0,,
5964678,Desirable Capitol Hill NE!,Union Station, Stanton Park, Kingman Park,Private room,95,1,0,,365,,
5030785,Capitol Hill 1BD-Cari's in the City,Union Station, Stanton Park, Kingman Park,Entire home/apt,180,1,10,1.72,340,,
6231539,Cain Johnson Accommodations,Union Station, Stanton Park, Kingman Park,Private room,156,1,0,,365,,
2975445,Quiet Row House just off Hst ,Union Station, Stanton Park, Kingman Park,Entire home/apt,135,1,4,0.69,0,,
3876576,Spacious, sunny, 1 BR in hip area,Union Station, Stanton Park, Kingman Park,Entire home/apt,95,1,19,1.40,351,,
6276856,New 1 bedroom w/ balcony near Metro,Union Station, Stanton Park, Kingman Park,Entire home/apt,145,3,5,1.15,136,,
5874431,One BR in large two story townhome,Union Station, Stanton Park, Kingman Park,Private room,120,1,11,1.89,358,,
5735479,Best Building in DC, Modern, New,Union Station, Stanton Park, Kingman Park,Entire home/apt,160,1,6,1.01,236,,
834961,Private Room in Penthouse Loft ,Union Station, Stanton Park, Kingman Park,Private room,79,1,41,1.32,364,,
2384268,Private Bedroom - H St Corridor,Union Station, Stanton Park, Kingman Park,Private room,55,2,1,0.67,118,,
6504358,Beautiful Apartment close to mall,Union Station, Stanton Park, Kingman Park,Entire home/apt,50,1,1,0.24,108,,
6077948,Capitol Hill Huge Garden Apartment,Union Station, Stanton Park, Kingman Park,Entire home/apt,135,2,14,3.04,343,,
4652584,Amazing Luxury City Condo!,Union Station, Stanton Park, Kingman Park,Private room,80,1,2,0.25,302,,
6165767,Large 1BR w/patio, gourmet kitchen,Union Station, Stanton Park, Kingman Park,Entire home/apt,148,1,5,1.20,223,,
7842397,Lovely Room+Parking Union Station,Union Station, Stanton Park, Kingman Park,Private room,69,1,5,3.33,275,,
647080,Historic Row House Near US Capitol,Union Station, Stanton Park, Kingman Park,Entire home/apt,300,4,39,1.02,328,,
7053237,Cool One Bedroom Apartment,Union Station, Stanton Park, Kingman Park,Entire home/apt,85,1,1,1,61,,
8519618,Private Townhouse in Capitol Hill,Union Station, Stanton Park, Kingman Park,Private room,58,1,1,1,361,,
6382918,Neat bedroom in Stadium Armory,Union Station, Stanton Park, Kingman Park,Private room,110,1,0,,90,,
6677846,H Street Corridor/RFK/Monuments,Union Station, Stanton Park, Kingman Park,Private room,40,2,11,2.89,55,,
1041751,Sunny & Cozy Capitol Hill Apt. :),Union Station, Stanton Park, Kingman Park,Private room,55,5,9,0.32,219,,
878390,Spacious guest room for DC visitors,Union Station, Stanton Park, Kingman Park,Private room,95,2,40,1.40,0,,
2098615,Room For Two In Cozy Rowhouse,Union Station, Stanton Park, Kingman Park,Private room,144,1,48,2.42,53,,
1631697,Clean Comfort in Heart of the City,Union Station, Stanton Park, Kingman Park,Entire home/apt,199,3,80,3.23,133,,
3802635,Capitol Hill Bedroom w/Balcony View,Union Station, Stanton Park, Kingman Park,Private room,70,3,22,1.75,359,,
7038659,Ten Minutes from Union Station,Union Station, Stanton Park, Kingman Park,Private room,75,3,1,0.71,365,,
7349796,Modern Two Level Apartment - DC,Union Station, Stanton Park, Kingman Park,Private room,71,1,11,5.79,340,,
3303004,5 star 3 bed near all the sites!,Union Station, Stanton Park, Kingman Park,Entire home/apt,300,3,8,0.71,264,,
8570471,3 min to Metro near Union Station,Union Station, Stanton Park, Kingman Park,Entire home/apt,108,3,0,,57,,
6268525,Home is where the heart is.,Union Station, Stanton Park, Kingman Park,Entire home/apt,190,3,2,0.63,272,,
2683432,Beautiful One Bedroom Basement Apt,Union Station, Stanton Park, Kingman Park,Entire home/apt,105,2,58,3.23,331,,
3172443,This Charming Flat on the Hill,Union Station, Stanton Park, Kingman Park,Entire home/apt,129,2,15,1.11,319,,
2689136,Luxurious & Sunny Capitol Hill Flat,Union Station, Stanton Park, Kingman Park,Entire home/apt,135,2,23,1.82,360,,
5163125,Studio Hideaway beside U.S. Senate.,Union Station, Stanton Park, Kingman Park,Entire home/apt,125,3,19,2.71,354,,
7692267,1 BR Apartment in Capitol Hill,Union Station, Stanton Park, Kingman Park,Entire home/apt,100,1,3,2.65,304,,
4976924,Spartan extra bedroom near metro,Union Station, Stanton Park, Kingman Park,Private room,80,1,0,,244,,
7460848,Spacious for 4 Cozy for 9,Union Station, Stanton Park, Kingman Park,Entire home/apt,178,3,4,1.88,327,,
4677333,Capital Hill Rowhouse,Union Station, Stanton Park, Kingman Park,Entire home/apt,125,3,7,0.94,346,,
8118323,Private room on Capitol Hill,Union Station, Stanton Park, Kingman Park,Private room,65,1,3,3,356,,
1103874,1 Bedroom Apt in Hill East/H Street,Union Station, Stanton Park, Kingman Park,Entire home/apt,86,2,5,0.34,119,,
817191,Sunny Comfort in Capitol Hill :),Union Station, Stanton Park, Kingman Park,Private room,55,5,42,1.28,263,,
8683692,Nice Cozy Studio in NE D.C.,Union Station, Stanton Park, Kingman Park,Entire home/apt,114,2,0,,327,,
7411768,Gorgeous Capitol Hill Apartment,Union Station, Stanton Park, Kingman Park,Entire home/apt,165,5,1,0.47,49,,
5592077,Cap Hill Row House-2 blocks 2 H St.,Union Station, Stanton Park, Kingman Park,Private room,70,3,2,0.30,309,,
5269442,Walk to Museums, U.S. Capitol,Union Station, Stanton Park, Kingman Park,Private room,90,1,9,7.50,300,,
5904073,Steps from Union Station & Capitol!,Union Station, Stanton Park, Kingman Park,Private room,89,1,7,1.30,352,,
6815426,Large BR in 3BR renovated row house,Union Station, Stanton Park, Kingman Park,Private room,80,1,2,0.57,358,,
6560666,Cute, bright Capitol Hill rowhome,Union Station, Stanton Park, Kingman Park,Entire home/apt,105,4,8,2.26,102,,
3168102,View of the Capitol from your Room,Union Station, Stanton Park, Kingman Park,Private room,90,2,35,2.23,336,,
8342833,Luxury apartment by city center,Union Station, Stanton Park, Kingman Park,Shared room,70,2,1,1,352,,
1411975,Stylish Terrace Level Cap Hill Apt,Union Station, Stanton Park, Kingman Park,Entire home/apt,135,1,111,4.18,327,,
1520425,Brand-new, family-friendly home,Union Station, Stanton Park, Kingman Park,Entire home/apt,180,3,29,1.13,362,,
4728917,Cap Hill Row House-2 blocks 2 H St.,Union Station, Stanton Park, Kingman Park,Entire home/apt,160,3,3,0.49,285,,
7331633,Explorer's English Basement ~ 2 bed,Union Station, Stanton Park, Kingman Park,Entire home/apt,149,3,6,3.46,336,,
3352998,Complete first floor apartment,Union Station, Stanton Park, Kingman Park,Entire home/apt,249,1,1,0.21,295,,
5873642,Home Away From Home,Union Station, Stanton Park, Kingman Park,Entire home/apt,149,1,8,1.49,359,,
4964336,Bright room blocks to metro,Union Station, Stanton Park, Kingman Park,Private room,64,2,30,5.11,69,,
2042255,Capitol Quarters: Quintessential DC,Union Station, Stanton Park, Kingman Park,Entire home/apt,149,4,6,0.43,4,,
6424894,Beautiful Townhouse @ Union Stn + H,Union Station, Stanton Park, Kingman Park,Private room,90,1,8,1.75,117,,
8336708,1 BR w Bath for the Pope's visit,Union Station, Stanton Park, Kingman Park,Private room,150,2,0,,0,,
7380470,BRAND NEW LISTING ON CAPITOL HILL!,Union Station, Stanton Park, Kingman Park,Entire home/apt,179,2,15,6.25,349,,
5862637,Location & Beauty on Capitol Hill!,Union Station, Stanton Park, Kingman Park,Entire home/apt,159,2,20,3.53,291,,
4922023,Capitol Hill English Basement Apt,Union Station, Stanton Park, Kingman Park,Entire home/apt,220,2,23,2.82,352,,
4856299,Luxury Apartment one blk from Metro,Union Station, Stanton Park, Kingman Park,Entire home/apt,117,2,6,0.81,262,,
7772529,Light Filled Home on the Hill,Union Station, Stanton Park, Kingman Park,Entire home/apt,84,2,1,1,30,,
8329316,Luxury apartment by city center,Union Station, Stanton Park, Kingman Park,Private room,105,2,0,,350,,
3635751,K Street Studio - H St Neighborhood,Union Station, Stanton Park, Kingman Park,Entire home/apt,175,3,3,0.25,361,,
6084064,Cain Johnson  Accommodations,Union Station, Stanton Park, Kingman Park,Private room,175,1,0,,365,,
7050177,10 mins to Union Station w/backyard,Union Station, Stanton Park, Kingman Park,Private room,75,3,0,,365,,
5469762,Maryland Avenue ~ Walk to Capitol ,Union Station, Stanton Park, Kingman Park,Entire home/apt,234,3,7,1.06,334,,
7799684,Luxury City Condo with Amazing View,Union Station, Stanton Park, Kingman Park,Private room,80,1,2,1.87,85,,
7967982,One bedroom historical apartment #2,Union Station, Stanton Park, Kingman Park,Entire home/apt,129,1,10,8.57,321,,
1177438,Live Like a DC Native (2-Lvl House),Union Station, Stanton Park, Kingman Park,Entire home/apt,194,2,70,2.54,140,,
1449453,75$ 1 bed efficiency,Union Station, Stanton Park, Kingman Park,Entire home/apt,75,1,0,,360,,
2399406,Private Studio -Capitol Hill/H St.,Union Station, Stanton Park, Kingman Park,Entire home/apt,80,3,8,3.75,50,,
5280527,Armory Row Home ~ East Capitol Hill,Union Station, Stanton Park, Kingman Park,Entire home/apt,225,3,2,0.35,339,,
8438803,Private 1 bedroom by Union Station,Union Station, Stanton Park, Kingman Park,Private room,125,1,0,,362,,
3886521,Beautiful house on Capitol Hill,Union Station, Stanton Park, Kingman Park,Entire home/apt,300,2,8,1.49,115,,
4263520,H St Apt - Parking and Pets Welcome,Union Station, Stanton Park, Kingman Park,Entire home/apt,130,2,51,6.24,306,,
7670764,Private bedroom + Bathroom!,Union Station, Stanton Park, Kingman Park,Private room,56,4,1,0.57,35,,
8513713,Private Cozy Room in DC Rowhouse,Union Station, Stanton Park, Kingman Park,Private room,105,1,0,,0,,
7382997,Gem Rowhouse in Capitol Hill,Union Station, Stanton Park, Kingman Park,Entire home/apt,245,7,0,,52,,
2263105,Comfortable 1BR on Capitol Hill ,Union Station, Stanton Park, Kingman Park,Entire home/apt,95,2,98,4.93,295,,
107801,Heart of D.C. near Union Station!!,Union Station, Stanton Park, Kingman Park,Entire home/apt,140,2,6,0.51,149,,
5111311,Capitol Hill #2 room/private bath,Union Station, Stanton Park, Kingman Park,Private room,75,2,17,4.40,345,,
4805609,Capitol Hill & H St. HUGE Room!!!!!,Union Station, Stanton Park, Kingman Park,Private room,79,6,8,0.89,294,,
5867727,Modern open layout 1 bed apartment,Union Station, Stanton Park, Kingman Park,Entire home/apt,115,2,15,2.59,157,,
7602161,Charming Capitol Hill Row House,Union Station, Stanton Park, Kingman Park,Entire home/apt,225,1,0,,40,,
618497,Premium Capitol Hill Apt with WiFi,Union Station, Stanton Park, Kingman Park,Private room,229,3,0,,277,,
2460367,Pilgrims Guest Quarters 2Br Apt,Union Station, Stanton Park, Kingman Park,Entire home/apt,250,3,10,0.72,364,,
8293644,Row House in NoMa Neighborhood,Union Station, Stanton Park, Kingman Park,Private room,40,4,0,,18,,
3975893,Rowhome on K St,Union Station, Stanton Park, Kingman Park,Entire home/apt,150,3,6,0.57,335,,
6935575,Beautiful Modern 1-Bedroom Apt,Union Station, Stanton Park, Kingman Park,Entire home/apt,129,2,8,2.89,346,,
1515971,Urban luxury in trendy corridor,Union Station, Stanton Park, Kingman Park,Entire home/apt,225,2,16,0.65,300,,
8444659,LOCATION! LOCATION! & LUXURY!,Union Station, Stanton Park, Kingman Park,Entire home/apt,300,2,0,,360,,
7217535,Homey, Spacious 1-Bedroom Apartment,Union Station, Stanton Park, Kingman Park,Entire home/apt,95,1,1,0.44,22,,
5903003,Classic English Basement near H St.,Union Station, Stanton Park, Kingman Park,Entire home/apt,125,3,23,4.76,62,,
8688286,Capitol Hill 2b/1ba. Great Roofdeck,Union Station, Stanton Park, Kingman Park,Entire home/apt,185,3,0,,29,,
4968471,Perfect for the Budget Traveler!,Union Station, Stanton Park, Kingman Park,Shared room,90,2,18,3.35,32,,
3158019,Sunny Capitol Hill Row House,Union Station, Stanton Park, Kingman Park,Entire home/apt,198,1,1,1,332,,
3542880,Union Station/Capitol Hill Flat,Union Station, Stanton Park, Kingman Park,Entire home/apt,120,2,75,5.24,289,,
697246,1 Bdr in Atlas District Row House,Union Station, Stanton Park, Kingman Park,Private room,150,3,10,0.27,349,,
1401064,Capitol Hill 3bed/2.5baths +Parking,Union Station, Stanton Park, Kingman Park,Entire home/apt,260,3,38,1.56,227,,
3585461,Beautiful Sunroom right on U Street,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,99,1,18,1.25,362,,
8667309,Private room in Adams Morgan,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,140,1,0,,365,,
6465684,Modern Apartment, Hip Adams Morgan,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,99,1,11,2.73,348,,
8456436,Artistic haven in DC,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,75,1,2,2,352,,
6723515,Studio Condo unit in Adams Morgan,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,100,2,1,0.44,345,,
2665469,Sunny Suite in the Heart of DC,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,150,1,1,0.08,365,,
470501,Taft Bridge Inn, Dupont Circle,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,89,1,35,1.11,244,,
5955389,Central new condo with parking spot,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,115,4,6,1.15,339,,
4519835,Cozy Condo Nestled in Vibrant DC,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,165,1,21,1.99,321,,
4676139,Spacious apt in amazing location!,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,108,1,4,0.58,281,,
2465623,Nice apt Adams Morgan area DC!!,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,165,3,3,0.17,124,,
6389926,Super comfy couch in Adams Morgan,Kalorama Heights, Adams Morgan, Lanier Heights,Shared room,45,1,8,1.70,91,,
7731695,Dupont Adams Morgan Comfy Gem,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,119,1,0,,346,,
7240396,Ecclectic Apt. Seeks Fab Renters!,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,85,1,0,,61,,
5146779,Studio in heart of Dupont Circle,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,93,6,3,0.43,225,,
3111977,Adams Morgan Gem! Spacious Studio,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,108,2,30,2.01,153,,
6277334,Enjoy DC's premier neighborhood!,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,126,1,26,6.34,324,,
8399067,Charming Mt Pleasant Row House,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,75,1,0,,344,,
3167626,Gorgeous studio_U st/Columb Heights,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,100,2,9,0.64,335,,
8201028,Cozy Studio in Adams Morgan,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,82,1,2,2,56,,
4967210,1 BDRM in Updated AdMo Home,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,100,1,5,0.59,13,,
4385621,Downtown (Adam Morgan/Dupont),Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,110,3,1,0.10,317,,
1198461,DuPont Place 9 - Metro, kitchenette,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,149,4,34,1.45,320,,
7997956,Condo w/ patio in the heart of DC,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,149,1,3,3,0,,
7293467,Large Prvt Bed/Bath in Adams Morgan,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,125,1,0,,0,,
5270621,600 sq ft 1 Bedroom Fully Furnished,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,105,1,15,2.20,331,,
8407608,Cozy DuPont,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,91,1,0,,69,,
7580779,Dupont Adams Morgan Precious Pearl,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,209,1,1,0.75,339,,
60557,Great view apt in Dupont,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,200,7,0,,365,,
4604357,Elegant, Affordable Urban Luxury,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,124,2,37,3.83,310,,
690877,Modern Luxury in the Heart of DC!,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,99,2,80,2.44,347,,
3009435,In a Great, Central Neighborhood!,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,109,2,19,1.50,226,,
7637915,2BR/BA Close to Everything! + Metro,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,149,1,2,2,342,,
4033472,Hip Studio In Adams Morgan,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,146,1,33,2.83,335,,
3230666,Modern 2BD in Great Location,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,190,2,35,2.37,147,,
6200586,Centrally Located Charming 1BD,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,145,3,6,1.21,71,,
2739243,Beautiful 2 bdr in Adams Morgan,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,185,6,8,0.45,26,,
4025393,Spacious, Sunny 1BR near Metro &Zoo,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,140,1,10,0.78,279,,
5680210,Large Master Bedroom + Bath,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,130,2,1,0.18,204,,
3533920,1BR in Adams Morgan Near Metro,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,149,14,17,1.32,0,,
108807,Adams Morgan private space,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,85,1,248,4.64,322,,
6066251,Prime Kalorama / Dupont Circle Home,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,160,2,16,2.98,312,,
7161475,Dupont/Adams Morgan 1 bedroom,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,99,1,3,2.05,6,,
6018758,1 bedroom, Adams Morgan apartment,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,117,1,3,0.64,323,,
8337362,Cozy Apartment in Adams Morgan DC!,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,100,5,1,1,314,,
8206306,New studio in Adams Morgan,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,93,4,0,,188,,
4060155,Historic DC Rowhouse Suite w Bath,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,107,1,16,1.38,259,,
2119657,Xlarge 1 BR apt in Adams Morgan, DC,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,150,2,22,1.11,173,,
7714816,Dupont Adams Morgan Idyllic Glow,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,129,1,0,,343,,
4356141,Cozy studio in the  hearth of DC,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,95,2,20,1.90,318,,
4339760,Beautiful APT IN ADAMS MORGAN AREA!,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,140,3,4,0.44,212,,
8313137,Private suite with bath and loft,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,125,1,1,1,87,,
5806398,Adams Morgan Studio,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,100,1,8,1.32,10,,
1030484,Dupont Circle/Embassy Row Condo,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,130,1,6,0.20,327,,
6151035,Beautiful private room/bath in DC,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,60,1,0,,134,,
4701058,1BR Sunny Condo Remodeled w/Balcony,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,140,2,28,3.16,313,,
6108310,Unbeatable Adams Morgan Apartment,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,85,2,13,2.55,139,,
200515,Chic 1 Bdrm - Heart of Adams Morgan,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,118,3,25,0.52,343,,
2324977,Large Luxury Studio in Dupont/AdMo,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,139,1,14,0.83,346,,
3644326,Studio on quiet street/ideal spot,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,115,2,20,1.45,277,,
8674236,Perfect Place in the Heart of D.C.,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,89,1,0,,344,,
7578455,Dupont Adams Morgan Cherry Blossom,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,189,1,1,1,346,,
6153179,Terrific Home in Heart of DC,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,90,3,3,0.84,0,,
4350950,Spacious Apt in the Heart of DC,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,70,1,1,0.09,326,,
353262,View, clean, location 0.4m to metro,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,80,6,1,1,25,,
8086537,Room in English Basement Apt,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,65,1,0,,33,,
156804,Spacious, Sunny 1BR near Metro &Zoo,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,125,5,16,0.31,272,,
8651941,Dupont Adams Morgan Elegant Jewel,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,199,1,0,,342,,
7644702,Sunny & Convenient Studio,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,115,1,0,,37,,
8268664,Charm+Balcony+Dine+Drink+Park+Metro,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,125,1,0,,90,,
3245284,Modern 1BR 1.5 Bath Apt Historic DC,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,168,2,5,0.93,350,,
1074427,Guest Bed: Central to Conferences,Kalorama Heights, Adams Morgan, Lanier Heights,Shared room,75,2,4,0.14,365,,
5931303,Private oasis. Top floor w/ 2 decks,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,150,2,2,0.41,152,,
5251410,Lovely room Adams Morgan in apt,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,84,2,17,2.46,356,,
1688139,Sunny Studio - Dupont/Adams Morgan,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,75,2,6,0.31,354,,
2818677,Cozy and Spacious Apartment,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,163,2,2,0.79,72,,
2614015,Super Host! Beautiful Home,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,95,4,2,0.30,334,,
437132,Private Bed + Bathroom in Kalorama.,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,95,2,69,1.66,348,,
7341856,Condo in Heart of DC,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,200,1,3,3,294,,
2344334,Comfy 1BD in the Heart of Dupont!,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,150,2,18,0.98,88,,
4916684,Clean + Charm + Location ♡ up to 4,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,138,2,68,7.56,9,,
6686194,Vintage large 1 bdrm/Adams Morgan,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,90,2,1,0.38,94,,
5203550,1-br in Dupont/Adams Morgan,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,100,14,0,,220,,
2459792,Convenient Studio in Dupont,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,115,1,37,2.69,324,,
8133891,Unique penthouse w/rooftop,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,246,4,0,,337,,
7579509,Dupont Adams Morgan Glamour,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,199,1,0,,337,,
1197976,DuPont Place 2 - Metro, kitchenette,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,125,4,31,1.14,338,,
3139499,Comfy Couch in Beautiful DC Space,Kalorama Heights, Adams Morgan, Lanier Heights,Shared room,43,1,1,1,360,,
4188562,1 BR Adams Morgan Condo with Patio ,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,139,2,6,0.49,332,,
5835178,Stay and Enjoy 3br Parking Sleeps 8,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,550,3,8,1.78,320,,
3645653,Spacious Bright Room-Dupont circle,Kalorama Heights, Adams Morgan, Lanier Heights,Private room,79,5,5,0.37,314,,
6093401,3BR Dupont / Kalorama Apt.,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,250,2,1,0.20,139,,
7715486,Dupont Adams Morgan Wonderful Grace,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,199,1,0,,345,,
1789722,Large Zen boutique in historic 1 BR,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,129,2,118,4.96,332,,
842413,Dupont Circle Bright and Spacious,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,99,6,16,0.78,275,,
6462136,2br/1bath basement in Adams Morgan,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,128,1,9,2.03,111,,
4120340,Perfect Kalorama Apartment!,Kalorama Heights, Adams Morgan, Lanier Heights,Entire home/apt,210,2,5,0.42,147,,
